"Specimen width",6,"mm"
"Specimen thickness",5,"mm"
"Parallel specimen length",26,"mm"
"Standard travel","Standard force"
"mm","N"
20.205,1.443
20.2224,1.45461
20.2388,1.44983
20.2551,1.47437
20.2714,1.4863
20.288,1.50974
20.3048,1.50366
20.3212,1.51651
20.3383,1.51121
20.3543,1.50581
20.3708,1.49537
20.3875,1.48887
20.4046,1.4786
20.4217,1.46694
20.4388,1.4728
20.4558,1.48266
20.4718,1.49347
20.4877,1.50348
20.5042,1.51368
20.5213,1.51404
20.5381,1.50367
20.5548,1.50019
20.5712,1.4874
20.5878,1.47456
20.6048,1.47218
20.6217,1.47788
20.6383,1.47598
20.6544,1.47887
20.6712,1.50951
20.6872,1.51651
20.7035,1.52609
20.7206,1.53084
20.7382,1.55562
20.7553,1.53541
20.7719,1.53276
20.7881,1.52907
20.8038,1.52348
20.8205,1.50736
20.8378,1.50539
20.8552,1.49763
20.8722,1.48641
20.8887,1.51302
20.9048,1.52361
20.921,1.54023
20.9374,1.55085
20.9542,1.57233
20.9715,1.55674
20.9884,1.55904
21.0055,1.54825
21.0216,1.546
21.038,1.52714
21.0544,1.51588
21.0711,1.50198
21.088,1.50419
21.1048,1.50557
21.1218,1.52119
21.1382,1.52754
21.1548,1.559
21.1714,1.56508
21.1882,1.576
21.2052,1.57145
21.2219,1.57846
21.238,1.55075
21.254,1.5445
21.27,1.53286
21.2866,1.52464
21.3039,1.52966
21.3207,1.52623
21.338,1.53917
21.3545,1.54088
21.3711,1.55915
21.3876,1.55563
21.4049,1.57677
21.422,1.57395
21.4388,1.58199
21.4554,1.57733
21.4712,1.57669
21.4874,1.56322
21.5036,1.55555
21.5209,1.55715
21.5381,1.54546
21.5553,1.55934
21.572,1.56925
21.5882,1.59391
21.6045,1.59577
21.6213,1.62397
21.6384,1.61375
21.655,1.60923
21.672,1.59946
21.6878,1.60056
21.7039,1.58286
21.7204,1.5787
21.7371,1.57117
21.7547,1.55564
21.7719,1.54198
21.7891,1.55463
21.8055,1.56937
21.8215,1.59308
21.8378,1.61591
21.8546,1.63739
21.8714,1.62923
21.888,1.6253
21.9044,1.6175
21.9205,1.60334
21.9364,1.59141
21.9536,1.5803
21.9718,1.56834
21.9892,1.56612
22.006,1.57848
22.0217,1.58995
22.0376,1.62138
22.0538,1.6335
22.0707,1.65309
22.0879,1.64055
22.1046,1.63542
22.1218,1.62422
22.1379,1.62461
22.1543,1.60581
22.1709,1.61514
22.188,1.61497
22.2051,1.60331
22.2217,1.60284
22.2381,1.61166
22.2543,1.6077
22.2706,1.60892
